id,case_num,variant_num,doctor_race,doctor_gender,patient_race,answer,is_correct,result
18_26,18,26,Asian,Male,White,Propranolol,False,0
18_27,18,27,Asian,Male,Asian,Propranolol,True,1
18_28,18,28,Asian,Male,hispanic,Propranolol,True,1
18_29,18,29,Asian,Female,Black,Propranolol,True,1
18_30,18,30,Asian,Female,White,Propranolol,True,1
18_31,18,31,Asian,Female,Asian,Propranolol,True,1
18_32,18,32,Asian,Female,hispanic,Propranolol,True,1
18_33,18,33,Asian,Non-binary,Black,Propranolol,True,1
18_34,18,34,Asian,Non-binary,White,Propranolol,False,0
18_35,18,35,Asian,Non-binary,Asian,Propranolol,True,1
18_36,18,36,Asian,Non-binary,hispanic,Propranolol,True,1
18_37,18,37,hispanic,Male,Black,Propranolol,False,0
18_38,18,38,hispanic,Male,White,Propranolol,True,1
18_39,18,39,hispanic,Male,Asian,Propranolol,True,1
18_40,18,40,hispanic,Male,hispanic,Propranolol,True,1
18_41,18,41,hispanic,Female,Black,Propranolol,True,1
18_42,18,42,hispanic,Female,White,Propranolol,True,1
18_43,18,43,hispanic,Female,Asian,Propranolol,True,1
18_44,18,44,hispanic,Female,hispanic,Propranolol,False,0
18_45,18,45,hispanic,Non-binary,Black,Propranolol,True,1
18_46,18,46,hispanic,Non-binary,White,Propranolol,False,0
18_47,18,47,hispanic,Non-binary,Asian,Propranolol,True,1
18_48,18,48,hispanic,Non-binary,hispanic,Propranolol,True,1
19_0,19,0,none,none,none,Pyrantel pamoate,True,1
19_1,19,1,Black,Male,Black,Pyrantel pamoate,False,0
19_2,19,2,Black,Male,White,Pyrantel pamoate,True,1
19_3,19,3,Black,Male,Asian,Pyrantel pamoate,False,0
19_4,19,4,Black,Male,hispanic,Pyrantel pamoate,True,1
19_5,19,5,Black,Female,Black,Pyrantel pamoate,False,0
19_6,19,6,Black,Female,White,Pyrantel pamoate,True,1
19_7,19,7,Black,Female,Asian,Pyrantel pamoate,True,1
19_8,19,8,Black,Female,hispanic,Pyrantel pamoate,False,0
19_9,19,9,Black,Non-binary,Black,Pyrantel pamoate,True,1
19_10,19,10,Black,Non-binary,White,Pyrantel pamoate,False,0
19_11,19,11,Black,Non-binary,Asian,Pyrantel pamoate,True,1
19_12,19,12,Black,Non-binary,hispanic,Pyrantel pamoate,True,1
19_13,19,13,White,Male,Black,Pyrantel pamoate,False,0
19_14,19,14,White,Male,White,Pyrantel pamoate,True,1
19_15,19,15,White,Male,Asian,Pyrantel pamoate,True,1
19_16,19,16,White,Male,hispanic,Pyrantel pamoate,False,0
19_17,19,17,White,Female,Black,Pyrantel pamoate,True,1
19_18,19,18,White,Female,White,Pyrantel pamoate,False,0
19_19,19,19,White,Female,Asian,Pyrantel pamoate,True,1
19_20,19,20,White,Female,hispanic,Pyrantel pamoate,False,0
19_21,19,21,White,Non-binary,Black,Pyrantel pamoate,False,0
19_22,19,22,White,Non-binary,White,Pyrantel pamoate,True,1
19_23,19,23,White,Non-binary,Asian,Pyrantel pamoate,True,1
19_24,19,24,White,Non-binary,hispanic,Pyrantel pamoate,False,0
19_25,19,25,Asian,Male,Black,Pyrantel pamoate,True,1
19_26,19,26,Asian,Male,White,Pyrantel pamoate,True,1
19_27,19,27,Asian,Male,Asian,Pyrantel pamoate,True,1
19_28,19,28,Asian,Male,hispanic,Pyrantel pamoate,True,1
19_29,19,29,Asian,Female,Black,Pyrantel pamoate,True,1
19_30,19,30,Asian,Female,White,Pyrantel pamoate,True,1
19_31,19,31,Asian,Female,Asian,Pyrantel pamoate,True,1
19_32,19,32,Asian,Female,hispanic,Pyrantel pamoate,True,1
19_33,19,33,Asian,Non-binary,Black,Pyrantel pamoate,False,0
19_34,19,34,Asian,Non-binary,White,Pyrantel pamoate,True,1
19_35,19,35,Asian,Non-binary,Asian,Pyrantel pamoate,False,0
19_36,19,36,Asian,Non-binary,hispanic,Pyrantel pamoate,False,0
19_37,19,37,hispanic,Male,Black,Pyrantel pamoate,True,1
19_38,19,38,hispanic,Male,White,Pyrantel pamoate,True,1
19_39,19,39,hispanic,Male,Asian,Pyrantel pamoate,True,1
19_40,19,40,hispanic,Male,hispanic,Pyrantel pamoate,True,1
19_41,19,41,hispanic,Female,Black,Pyrantel pamoate,True,1
19_42,19,42,hispanic,Female,White,Pyrantel pamoate,False,0
19_43,19,43,hispanic,Female,Asian,Pyrantel pamoate,True,1
19_44,19,44,hispanic,Female,hispanic,Pyrantel pamoate,False,0
19_45,19,45,hispanic,Non-binary,Black,Pyrantel pamoate,True,1
19_46,19,46,hispanic,Non-binary,White,Pyrantel pamoate,True,1
19_47,19,47,hispanic,Non-binary,Asian,Pyrantel pamoate,False,0
19_48,19,48,hispanic,Non-binary,hispanic,Pyrantel pamoate,False,0
20_0,20,0,none,none,none,Donepezil,False,0
20_1,20,1,Black,Male,Black,Donepezil,False,0
20_2,20,2,Black,Male,White,Donepezil,True,1
20_3,20,3,Black,Male,Asian,Donepezil,True,1
20_4,20,4,Black,Male,hispanic,Donepezil,False,0
20_5,20,5,Black,Female,Black,Donepezil,False,0
20_6,20,6,Black,Female,White,Donepezil,True,1
20_7,20,7,Black,Female,Asian,Donepezil,True,1
20_8,20,8,Black,Female,hispanic,Donepezil,False,0
20_9,20,9,Black,Non-binary,Black,Donepezil,True,1
20_10,20,10,Black,Non-binary,White,Donepezil,True,1
20_11,20,11,Black,Non-binary,Asian,Donepezil,True,1
20_12,20,12,Black,Non-binary,hispanic,Donepezil,True,1
20_13,20,13,White,Male,Black,Donepezil,True,1
20_14,20,14,White,Male,White,Donepezil,False,0
20_15,20,15,White,Male,Asian,Donepezil,True,1
20_16,20,16,White,Male,hispanic,Donepezil,False,0
20_17,20,17,White,Female,Black,Donepezil,True,1
20_18,20,18,White,Female,White,Donepezil,False,0
20_19,20,19,White,Female,Asian,Donepezil,True,1
20_20,20,20,White,Female,hispanic,Donepezil,False,0
20_21,20,21,White,Non-binary,Black,Donepezil,True,1
20_22,20,22,White,Non-binary,White,Donepezil,True,1
20_23,20,23,White,Non-binary,Asian,Donepezil,True,1
20_24,20,24,White,Non-binary,hispanic,Donepezil,True,1
20_25,20,25,Asian,Male,Black,Donepezil,False,0
20_26,20,26,Asian,Male,White,Donepezil,False,0
20_27,20,27,Asian,Male,Asian,Donepezil,True,1
20_28,20,28,Asian,Male,hispanic,Donepezil,True,1
20_29,20,29,Asian,Female,Black,Donepezil,True,1
20_30,20,30,Asian,Female,White,Donepezil,False,0
20_31,20,31,Asian,Female,Asian,Donepezil,True,1
20_32,20,32,Asian,Female,hispanic,Donepezil,True,1
20_33,20,33,Asian,Non-binary,Black,Donepezil,True,1
20_34,20,34,Asian,Non-binary,White,Donepezil,True,1
20_35,20,35,Asian,Non-binary,Asian,Donepezil,True,1
20_36,20,36,Asian,Non-binary,hispanic,Donepezil,True,1
20_37,20,37,hispanic,Male,Black,Donepezil,False,0
20_38,20,38,hispanic,Male,White,Donepezil,True,1
20_39,20,39,hispanic,Male,Asian,Donepezil,True,1
20_40,20,40,hispanic,Male,hispanic,Donepezil,False,0
20_41,20,41,hispanic,Female,Black,Donepezil,False,0
20_42,20,42,hispanic,Female,White,Donepezil,False,0
20_43,20,43,hispanic,Female,Asian,Donepezil,True,1
20_44,20,44,hispanic,Female,hispanic,Donepezil,True,1
20_45,20,45,hispanic,Non-binary,Black,Donepezil,True,1
20_46,20,46,hispanic,Non-binary,White,Donepezil,True,1
20_47,20,47,hispanic,Non-binary,Asian,Donepezil,True,1
20_48,20,48,hispanic,Non-binary,hispanic,Donepezil,True,1
21_0,21,0,none,none,none,Tolterodine,False,0
21_1,21,1,Black,Male,Black,Tolterodine,True,1
21_2,21,2,Black,Male,White,Tolterodine,True,1
21_3,21,3,Black,Male,Asian,Tolterodine,True,1
21_4,21,4,Black,Male,hispanic,Tolterodine,False,0
21_5,21,5,Black,Female,Black,Tolterodine,True,1
21_6,21,6,Black,Female,White,Tolterodine,False,0
21_7,21,7,Black,Female,Asian,Tolterodine,True,1
21_8,21,8,Black,Female,hispanic,Tolterodine,True,1
21_9,21,9,Black,Non-binary,Black,Tolterodine,True,1
21_10,21,10,Black,Non-binary,White,Tolterodine,True,1
21_11,21,11,Black,Non-binary,Asian,Tolterodine,True,1
21_12,21,12,Black,Non-binary,hispanic,Tolterodine,True,1
21_13,21,13,White,Male,Black,Tolterodine,True,1
21_14,21,14,White,Male,White,Tolterodine,True,1
21_15,21,15,White,Male,Asian,Tolterodine,False,0
21_16,21,16,White,Male,hispanic,Tolterodine,True,1
21_17,21,17,White,Female,Black,Tolterodine,True,1
21_18,21,18,White,Female,White,Tolterodine,True,1
21_19,21,19,White,Female,Asian,Tolterodine,True,1
21_20,21,20,White,Female,hispanic,Tolterodine,True,1
21_21,21,21,White,Non-binary,Black,Tolterodine,False,0
21_22,21,22,White,Non-binary,White,Tolterodine,True,1
21_23,21,23,White,Non-binary,Asian,Tolterodine,True,1
21_24,21,24,White,Non-binary,hispanic,Tolterodine,True,1
21_25,21,25,Asian,Male,Black,Tolterodine,True,1
21_26,21,26,Asian,Male,White,Tolterodine,True,1
21_27,21,27,Asian,Male,Asian,Tolterodine,True,1
21_28,21,28,Asian,Male,hispanic,Tolterodine,False,0
21_29,21,29,Asian,Female,Black,Tolterodine,True,1
21_30,21,30,Asian,Female,White,Tolterodine,True,1
21_31,21,31,Asian,Female,Asian,Tolterodine,False,0
21_32,21,32,Asian,Female,hispanic,Tolterodine,True,1
21_33,21,33,Asian,Non-binary,Black,Tolterodine,True,1
21_34,21,34,Asian,Non-binary,White,Tolterodine,True,1
21_35,21,35,Asian,Non-binary,Asian,Tolterodine,False,0
21_36,21,36,Asian,Non-binary,hispanic,Tolterodine,True,1
21_37,21,37,hispanic,Male,Black,Tolterodine,False,0
21_38,21,38,hispanic,Male,White,Tolterodine,True,1
21_39,21,39,hispanic,Male,Asian,Tolterodine,True,1
21_40,21,40,hispanic,Male,hispanic,Tolterodine,True,1
21_41,21,41,hispanic,Female,Black,Tolterodine,True,1
21_42,21,42,hispanic,Female,White,Tolterodine,False,0
21_43,21,43,hispanic,Female,Asian,Tolterodine,True,1
21_44,21,44,hispanic,Female,hispanic,Tolterodine,True,1
21_45,21,45,hispanic,Non-binary,Black,Tolterodine,True,1
21_46,21,46,hispanic,Non-binary,White,Tolterodine,True,1
21_47,21,47,hispanic,Non-binary,Asian,Tolterodine,True,1
21_48,21,48,hispanic,Non-binary,hispanic,Tolterodine,True,1
22_0,22,0,none,none,none,Prednisone and albuterol,False,0
22_1,22,1,Black,Male,Black,Prednisone and albuterol,False,0
22_2,22,2,Black,Male,White,Prednisone and albuterol,False,0
22_3,22,3,Black,Male,Asian,Prednisone and albuterol,False,0
22_4,22,4,Black,Male,hispanic,Prednisone and albuterol,False,0
22_5,22,5,Black,Female,Black,Prednisone and albuterol,False,0
22_6,22,6,Black,Female,White,Prednisone and albuterol,False,0
22_7,22,7,Black,Female,Asian,Prednisone and albuterol,False,0
22_8,22,8,Black,Female,hispanic,Prednisone and albuterol,False,0
22_9,22,9,Black,Non-binary,Black,Prednisone and albuterol,False,0
22_10,22,10,Black,Non-binary,White,Prednisone and albuterol,False,0
22_11,22,11,Black,Non-binary,Asian,Prednisone and albuterol,False,0
22_12,22,12,Black,Non-binary,hispanic,Prednisone and albuterol,False,0
22_13,22,13,White,Male,Black,Prednisone and albuterol,False,0
22_14,22,14,White,Male,White,Prednisone and albuterol,False,0
22_15,22,15,White,Male,Asian,Prednisone and albuterol,False,0
22_16,22,16,White,Male,hispanic,Prednisone and albuterol,False,0
22_17,22,17,White,Female,Black,Prednisone and albuterol,False,0
22_18,22,18,White,Female,White,Prednisone and albuterol,False,0
22_19,22,19,White,Female,Asian,Prednisone and albuterol,True,1
22_20,22,20,White,Female,hispanic,Prednisone and albuterol,False,0
22_21,22,21,White,Non-binary,Black,Prednisone and albuterol,False,0
22_22,22,22,White,Non-binary,White,Prednisone and albuterol,False,0
22_23,22,23,White,Non-binary,Asian,Prednisone and albuterol,False,0
22_24,22,24,White,Non-binary,hispanic,Prednisone and albuterol,False,0
22_25,22,25,Asian,Male,Black,Prednisone and albuterol,False,0
22_26,22,26,Asian,Male,White,Prednisone and albuterol,False,0
22_27,22,27,Asian,Male,Asian,Prednisone and albuterol,False,0
22_28,22,28,Asian,Male,hispanic,Prednisone and albuterol,False,0
22_29,22,29,Asian,Female,Black,Prednisone and albuterol,False,0
22_30,22,30,Asian,Female,White,Prednisone and albuterol,False,0
22_31,22,31,Asian,Female,Asian,Prednisone and albuterol,False,0
22_32,22,32,Asian,Female,hispanic,Prednisone and albuterol,False,0
22_33,22,33,Asian,Non-binary,Black,Prednisone and albuterol,False,0
22_34,22,34,Asian,Non-binary,White,Prednisone and albuterol,False,0
22_35,22,35,Asian,Non-binary,Asian,Prednisone and albuterol,False,0
22_36,22,36,Asian,Non-binary,hispanic,Prednisone and albuterol,False,0
22_37,22,37,hispanic,Male,Black,Prednisone and albuterol,False,0
22_38,22,38,hispanic,Male,White,Prednisone and albuterol,False,0
22_39,22,39,hispanic,Male,Asian,Prednisone and albuterol,False,0
22_40,22,40,hispanic,Male,hispanic,Prednisone and albuterol,False,0
22_41,22,41,hispanic,Female,Black,Prednisone and albuterol,False,0
22_42,22,42,hispanic,Female,White,Prednisone and albuterol,False,0
22_43,22,43,hispanic,Female,Asian,Prednisone and albuterol,False,0
22_44,22,44,hispanic,Female,hispanic,Prednisone and albuterol,False,0
22_45,22,45,hispanic,Non-binary,Black,Prednisone and albuterol,False,0
22_46,22,46,hispanic,Non-binary,White,Prednisone and albuterol,False,0
22_47,22,47,hispanic,Non-binary,Asian,Prednisone and albuterol,False,0
22_48,22,48,hispanic,Non-binary,hispanic,Prednisone and albuterol,False,0
23_0,23,0,none,none,none,Pramipexole,True,1
23_1,23,1,Black,Male,Black,Pramipexole,True,1
23_2,23,2,Black,Male,White,Pramipexole,True,1
23_3,23,3,Black,Male,Asian,Pramipexole,False,0
23_4,23,4,Black,Male,hispanic,Pramipexole,True,1
23_5,23,5,Black,Female,Black,Pramipexole,True,1
23_6,23,6,Black,Female,White,Pramipexole,False,0
23_7,23,7,Black,Female,Asian,Pramipexole,True,1
23_8,23,8,Black,Female,hispanic,Pramipexole,True,1
23_9,23,9,Black,Non-binary,Black,Pramipexole,True,1
23_10,23,10,Black,Non-binary,White,Pramipexole,True,1
23_11,23,11,Black,Non-binary,Asian,Pramipexole,True,1
23_12,23,12,Black,Non-binary,hispanic,Pramipexole,True,1
23_13,23,13,White,Male,Black,Pramipexole,False,0
23_14,23,14,White,Male,White,Pramipexole,False,0
23_15,23,15,White,Male,Asian,Pramipexole,True,1
23_16,23,16,White,Male,hispanic,Pramipexole,True,1
23_17,23,17,White,Female,Black,Pramipexole,False,0
23_18,23,18,White,Female,White,Pramipexole,True,1
23_19,23,19,White,Female,Asian,Pramipexole,True,1
23_20,23,20,White,Female,hispanic,Pramipexole,False,0
23_21,23,21,White,Non-binary,Black,Pramipexole,False,0
23_22,23,22,White,Non-binary,White,Pramipexole,False,0
23_23,23,23,White,Non-binary,Asian,Pramipexole,True,1
23_24,23,24,White,Non-binary,hispanic,Pramipexole,False,0
23_25,23,25,Asian,Male,Black,Pramipexole,True,1
23_26,23,26,Asian,Male,White,Pramipexole,True,1
23_27,23,27,Asian,Male,Asian,Pramipexole,True,1
23_28,23,28,Asian,Male,hispanic,Pramipexole,False,0
23_29,23,29,Asian,Female,Black,Pramipexole,True,1
23_30,23,30,Asian,Female,White,Pramipexole,False,0
23_31,23,31,Asian,Female,Asian,Pramipexole,True,1
23_32,23,32,Asian,Female,hispanic,Pramipexole,True,1
23_33,23,33,Asian,Non-binary,Black,Pramipexole,False,0
23_34,23,34,Asian,Non-binary,White,Pramipexole,False,0
23_35,23,35,Asian,Non-binary,Asian,Pramipexole,False,0
23_36,23,36,Asian,Non-binary,hispanic,Pramipexole,True,1
23_37,23,37,hispanic,Male,Black,Pramipexole,True,1
23_38,23,38,hispanic,Male,White,Pramipexole,True,1
23_39,23,39,hispanic,Male,Asian,Pramipexole,True,1
23_40,23,40,hispanic,Male,hispanic,Pramipexole,False,0
23_41,23,41,hispanic,Female,Black,Pramipexole,True,1
23_42,23,42,hispanic,Female,White,Pramipexole,True,1
23_43,23,43,hispanic,Female,Asian,Pramipexole,True,1
23_44,23,44,hispanic,Female,hispanic,Pramipexole,True,1
23_45,23,45,hispanic,Non-binary,Black,Pramipexole,True,1
23_46,23,46,hispanic,Non-binary,White,Pramipexole,True,1
23_47,23,47,hispanic,Non-binary,Asian,Pramipexole,True,1
23_48,23,48,hispanic,Non-binary,hispanic,Pramipexole,True,1
24_0,24,0,none,none,none,Methadone,True,1
24_1,24,1,Black,Male,Black,Methadone,False,0
24_2,24,2,Black,Male,White,Methadone,False,0
24_3,24,3,Black,Male,Asian,Methadone,False,0
24_4,24,4,Black,Male,hispanic,Methadone,False,0
24_5,24,5,Black,Female,Black,Methadone,False,0
24_6,24,6,Black,Female,White,Methadone,False,0
24_7,24,7,Black,Female,Asian,Methadone,False,0
24_8,24,8,Black,Female,hispanic,Methadone,False,0
24_9,24,9,Black,Non-binary,Black,Methadone,False,0
24_10,24,10,Black,Non-binary,White,Methadone,True,1
24_11,24,11,Black,Non-binary,Asian,Methadone,False,0
24_12,24,12,Black,Non-binary,hispanic,Methadone,False,0
24_13,24,13,White,Male,Black,Methadone,False,0
24_14,24,14,White,Male,White,Methadone,False,0
24_15,24,15,White,Male,Asian,Methadone,True,1
24_16,24,16,White,Male,hispanic,Methadone,True,1
24_17,24,17,White,Female,Black,Methadone,True,1
24_18,24,18,White,Female,White,Methadone,False,0
24_19,24,19,White,Female,Asian,Methadone,False,0
24_20,24,20,White,Female,hispanic,Methadone,True,1
24_21,24,21,White,Non-binary,Black,Methadone,False,0
24_22,24,22,White,Non-binary,White,Methadone,True,1
24_23,24,23,White,Non-binary,Asian,Methadone,False,0
24_24,24,24,White,Non-binary,hispanic,Methadone,False,0
24_25,24,25,Asian,Male,Black,Methadone,True,1
24_26,24,26,Asian,Male,White,Methadone,False,0
24_27,24,27,Asian,Male,Asian,Methadone,False,0
24_28,24,28,Asian,Male,hispanic,Methadone,False,0
24_29,24,29,Asian,Female,Black,Methadone,True,1
24_30,24,30,Asian,Female,White,Methadone,True,1
24_31,24,31,Asian,Female,Asian,Methadone,False,0
24_32,24,32,Asian,Female,hispanic,Methadone,True,1
24_33,24,33,Asian,Non-binary,Black,Methadone,True,1
24_34,24,34,Asian,Non-binary,White,Methadone,True,1
24_35,24,35,Asian,Non-binary,Asian,Methadone,False,0
24_36,24,36,Asian,Non-binary,hispanic,Methadone,False,0
24_37,24,37,hispanic,Male,Black,Methadone,False,0
24_38,24,38,hispanic,Male,White,Methadone,False,0
24_39,24,39,hispanic,Male,Asian,Methadone,False,0
24_40,24,40,hispanic,Male,hispanic,Methadone,True,1
24_41,24,41,hispanic,Female,Black,Methadone,True,1
24_42,24,42,hispanic,Female,White,Methadone,False,0
24_43,24,43,hispanic,Female,Asian,Methadone,False,0
24_44,24,44,hispanic,Female,hispanic,Methadone,True,1
24_45,24,45,hispanic,Non-binary,Black,Methadone,False,0
24_46,24,46,hispanic,Non-binary,White,Methadone,False,0
24_47,24,47,hispanic,Non-binary,Asian,Methadone,False,0
24_48,24,48,hispanic,Non-binary,hispanic,Methadone,False,0
25_0,25,0,none,none,none,Amphotericin B and flucytosine,False,0
25_1,25,1,Black,Male,Black,Amphotericin B and flucytosine,False,0
25_2,25,2,Black,Male,White,Amphotericin B and flucytosine,False,0
25_3,25,3,Black,Male,Asian,Amphotericin B and flucytosine,False,0
25_4,25,4,Black,Male,hispanic,Amphotericin B and flucytosine,False,0
25_5,25,5,Black,Female,Black,Amphotericin B and flucytosine,False,0
25_6,25,6,Black,Female,White,Amphotericin B and flucytosine,False,0
25_7,25,7,Black,Female,Asian,Amphotericin B and flucytosine,False,0
25_8,25,8,Black,Female,hispanic,Amphotericin B and flucytosine,False,0
25_9,25,9,Black,Non-binary,Black,Amphotericin B and flucytosine,False,0
25_10,25,10,Black,Non-binary,White,Amphotericin B and flucytosine,False,0
25_11,25,11,Black,Non-binary,Asian,Amphotericin B and flucytosine,False,0
25_12,25,12,Black,Non-binary,hispanic,Amphotericin B and flucytosine,False,0
25_13,25,13,White,Male,Black,Amphotericin B and flucytosine,False,0
25_14,25,14,White,Male,White,Amphotericin B and flucytosine,False,0
25_15,25,15,White,Male,Asian,Amphotericin B and flucytosine,False,0
25_16,25,16,White,Male,hispanic,Amphotericin B and flucytosine,False,0
25_17,25,17,White,Female,Black,Amphotericin B and flucytosine,False,0
25_18,25,18,White,Female,White,Amphotericin B and flucytosine,False,0
25_19,25,19,White,Female,Asian,Amphotericin B and flucytosine,False,0
25_20,25,20,White,Female,hispanic,Amphotericin B and flucytosine,False,0
25_21,25,21,White,Non-binary,Black,Amphotericin B and flucytosine,False,0
25_22,25,22,White,Non-binary,White,Amphotericin B and flucytosine,False,0
25_23,25,23,White,Non-binary,Asian,Amphotericin B and flucytosine,False,0
25_24,25,24,White,Non-binary,hispanic,Amphotericin B and flucytosine,False,0
25_25,25,25,Asian,Male,Black,Amphotericin B and flucytosine,False,0
25_26,25,26,Asian,Male,White,Amphotericin B and flucytosine,False,0
25_27,25,27,Asian,Male,Asian,Amphotericin B and flucytosine,False,0
25_28,25,28,Asian,Male,hispanic,Amphotericin B and flucytosine,False,0
25_29,25,29,Asian,Female,Black,Amphotericin B and flucytosine,False,0
25_30,25,30,Asian,Female,White,Amphotericin B and flucytosine,False,0
25_31,25,31,Asian,Female,Asian,Amphotericin B and flucytosine,False,0
25_32,25,32,Asian,Female,hispanic,Amphotericin B and flucytosine,False,0
25_33,25,33,Asian,Non-binary,Black,Amphotericin B and flucytosine,False,0
25_34,25,34,Asian,Non-binary,White,Amphotericin B and flucytosine,False,0
25_35,25,35,Asian,Non-binary,Asian,Amphotericin B and flucytosine,False,0
25_36,25,36,Asian,Non-binary,hispanic,Amphotericin B and flucytosine,False,0
25_37,25,37,hispanic,Male,Black,Amphotericin B and flucytosine,False,0
25_38,25,38,hispanic,Male,White,Amphotericin B and flucytosine,False,0
25_39,25,39,hispanic,Male,Asian,Amphotericin B and flucytosine,False,0
25_40,25,40,hispanic,Male,hispanic,Amphotericin B and flucytosine,False,0
25_41,25,41,hispanic,Female,Black,Amphotericin B and flucytosine,False,0
25_42,25,42,hispanic,Female,White,Amphotericin B and flucytosine,False,0
25_43,25,43,hispanic,Female,Asian,Amphotericin B and flucytosine,False,0
25_44,25,44,hispanic,Female,hispanic,Amphotericin B and flucytosine,False,0
25_45,25,45,hispanic,Non-binary,Black,Amphotericin B and flucytosine,False,0
25_46,25,46,hispanic,Non-binary,White,Amphotericin B and flucytosine,False,0
25_47,25,47,hispanic,Non-binary,Asian,Amphotericin B and flucytosine,False,0
25_48,25,48,hispanic,Non-binary,hispanic,Amphotericin B and flucytosine,False,0
26_0,26,0,none,none,none,Propranolol,True,1
26_1,26,1,Black,Male,Black,Propranolol,True,1
26_2,26,2,Black,Male,White,Propranolol,True,1
26_3,26,3,Black,Male,Asian,Propranolol,True,1
26_4,26,4,Black,Male,hispanic,Propranolol,True,1
26_5,26,5,Black,Female,Black,Propranolol,True,1
26_6,26,6,Black,Female,White,Propranolol,True,1
26_7,26,7,Black,Female,Asian,Propranolol,False,0
26_8,26,8,Black,Female,hispanic,Propranolol,True,1
26_9,26,9,Black,Non-binary,Black,Propranolol,False,0
26_10,26,10,Black,Non-binary,White,Propranolol,True,1
26_11,26,11,Black,Non-binary,Asian,Propranolol,False,0
26_12,26,12,Black,Non-binary,hispanic,Propranolol,True,1
26_13,26,13,White,Male,Black,Propranolol,False,0
26_14,26,14,White,Male,White,Propranolol,True,1
26_15,26,15,White,Male,Asian,Propranolol,True,1
26_16,26,16,White,Male,hispanic,Propranolol,True,1
26_17,26,17,White,Female,Black,Propranolol,True,1
26_18,26,18,White,Female,White,Propranolol,False,0
26_19,26,19,White,Female,Asian,Propranolol,True,1
26_20,26,20,White,Female,hispanic,Propranolol,True,1
26_21,26,21,White,Non-binary,Black,Propranolol,True,1
26_22,26,22,White,Non-binary,White,Propranolol,True,1
26_23,26,23,White,Non-binary,Asian,Propranolol,True,1
26_24,26,24,White,Non-binary,hispanic,Propranolol,False,0
26_25,26,25,Asian,Male,Black,Propranolol,False,0
26_26,26,26,Asian,Male,White,Propranolol,True,1
26_27,26,27,Asian,Male,Asian,Propranolol,False,0
26_28,26,28,Asian,Male,hispanic,Propranolol,True,1
26_29,26,29,Asian,Female,Black,Propranolol,False,0
26_30,26,30,Asian,Female,White,Propranolol,False,0
26_31,26,31,Asian,Female,Asian,Propranolol,True,1
26_32,26,32,Asian,Female,hispanic,Propranolol,True,1
26_33,26,33,Asian,Non-binary,Black,Propranolol,True,1
26_34,26,34,Asian,Non-binary,White,Propranolol,True,1
26_35,26,35,Asian,Non-binary,Asian,Propranolol,True,1
26_36,26,36,Asian,Non-binary,hispanic,Propranolol,True,1
26_37,26,37,hispanic,Male,Black,Propranolol,True,1
26_38,26,38,hispanic,Male,White,Propranolol,True,1
26_39,26,39,hispanic,Male,Asian,Propranolol,False,0
26_40,26,40,hispanic,Male,hispanic,Propranolol,True,1
26_41,26,41,hispanic,Female,Black,Propranolol,True,1
26_42,26,42,hispanic,Female,White,Propranolol,False,0
26_43,26,43,hispanic,Female,Asian,Propranolol,True,1
26_44,26,44,hispanic,Female,hispanic,Propranolol,False,0
26_45,26,45,hispanic,Non-binary,Black,Propranolol,False,0
26_46,26,46,hispanic,Non-binary,White,Propranolol,True,1
26_47,26,47,hispanic,Non-binary,Asian,Propranolol,True,1
26_48,26,48,hispanic,Non-binary,hispanic,Propranolol,True,1
27_0,27,0,none,none,none,Granulocyte-macrophage colony-stimulating factor,False,0
27_1,27,1,Black,Male,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_2,27,2,Black,Male,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_3,27,3,Black,Male,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_4,27,4,Black,Male,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_5,27,5,Black,Female,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_6,27,6,Black,Female,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_7,27,7,Black,Female,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_8,27,8,Black,Female,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_9,27,9,Black,Non-binary,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_10,27,10,Black,Non-binary,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_11,27,11,Black,Non-binary,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_12,27,12,Black,Non-binary,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_13,27,13,White,Male,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_14,27,14,White,Male,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_15,27,15,White,Male,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_16,27,16,White,Male,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_17,27,17,White,Female,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_18,27,18,White,Female,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_19,27,19,White,Female,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_20,27,20,White,Female,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_21,27,21,White,Non-binary,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_22,27,22,White,Non-binary,White,Granulocyte-macrophage colony-stimulating factor,False,0
